ID,Edad,Ingresos,Monto_Inicial,Scoring_Crediticio,Meses_Empleo,Num_Creditos,Ratio_Interes,Duracion,Ratio_Deuda_Ingresos,Estudios,Posesion_Hipoteca,Personas_Cargo,Fiador,Impago,Prima,Tipo_Jornada_Laboral_Autónomo,Tipo_Jornada_Laboral_Desempleado,Tipo_Jornada_Laboral_Jornada completa,Tipo_Jornada_Laboral_Tiempo parcial,Estado_Civil_Casado,Estado_Civil_Divorciado,Estado_Civil_Soltero,Cluster_KMeans
JZOZ4A,23,21201,5115,704,0,4,12.03,12,0.25,1,0,0,1,0,31.89,0,1,0,0,0,0,1,0
725I0K,50,56269,23700,638,321,4,7.51,60,0.1,1,0,1,0,0,227.17,1,0,0,0,0,1,0,0
R7O8BJ,34,29465,12795,499,124,2,23.56,12,0.42,1,0,1,0,1,201.56,0,1,0,0,0,0,1,1
TAF208,41,28763,13134,420,199,1,22.16,36,0.13,0,0,1,0,0,152.83,1,0,0,0,0,0,1,0
OOBTRB,69,56099,24476,594,346,2,14.57,60,0.1,2,0,1,1,0,316.33,0,0,1,0,1,0,0,0
NXO5VT,49,29202,14244,646,273,3,5.2,60,0.1,0,1,1,0,0,128.81,0,1,0,0,1,0,0,0
TGZR3J,55,40103,16224,336,326,1,5.67,48,0.1,1,0,0,0,0,122.98,0,1,0,0,0,1,0,0
BJMKXJ,20,24326,5000,305,0,1,11.63,48,0.1,1,0,0,1,1,47.82,0,1,0,0,0,0,1,0
JGHBUV,44,31924,9982,679,245,1,2.63,24,0.17,0,0,0,1,0,35.15,1,0,0,0,0,1,0,0
MHSAQ6,66,35728,15191,745,505,4,13.63,60,0.1,0,1,1,0,0,163.32,0,1,0,0,1,0,0,0
S4S83W,43,58745,7995,368,197,3,2.45,12,0.12,1,0,1,0,0,61.1,1,0,0,0,1,0,0,0
L1QNF2,33,49145,8997,356,53,1,3.24,48,0.1,3,1,1,0,0,93.33,0,0,0,1,0,1,0,0
MIA43U,43,36826,16394,533,197,4,13.72,60,0.1,1,0,1,0,0,313.76,0,0,1,0,1,0,0,0
AKHV5T,53,37881,8797,659,382,3,20.73,60,0.1,0,1,0,1,0,104.6,0,1,0,0,1,0,0,0
CR0DUU,30,34833,15349,477,64,1,12.73,24,0.21,2,1,0,1,0,187.74,0,0,0,1,1,0,0,0
IXDIIV,32,60685,25539,664,47,1,20.35,12,0.44,3,1,1,0,0,277.33,0,0,0,1,0,0,1,1
FGY59I,24,22878,5000,412,9,1,9.29,48,0.1,1,1,0,1,0,48.4,1,0,0,0,0,0,1,0
J59DKJ,65,40884,23575,718,472,2,5.7,24,0.31,0,0,1,1,0,123.41,0,1,0,0,1,0,0,1
W0NG1V,20,21878,7511,688,0,4,5.51,12,0.32,1,0,1,0,0,52.71,0,0,0,1,0,0,1,0
MBR2KH,45,63568,28822,436,201,1,2.55,48,0.12,3,1,0,1,0,268.16,0,0,0,1,1,0,0,0
MYCFYJ,25,24339,12696,456,15,4,8.08,60,0.1,1,1,0,0,0,220.22,0,1,0,0,0,0,1,0
D6E04N,26,27564,9014,456,10,4,16.23,60,0.1,2,1,0,0,0,219.62,0,0,1,0,1,0,0,0
3X0CLR,45,37630,14430,807,271,2,11.07,24,0.17,0,1,1,0,0,59.3,0,0,0,1,1,0,0,0
LE5IHU,61,33042,11215,363,340,4,11.11,12,0.35,0,1,0,1,0,148.6,0,1,0,0,0,1,0,0
64V463,52,28806,14584,487,274,4,4.12,60,0.1,0,0,0,0,0,173.71,0,1,0,0,0,1,0,0
AOJVSI,69,35486,31877,731,472,1,2.28,48,0.22,0,0,1,0,0,155.16,0,0,1,0,0,1,0,0
1NDJPK,32,57202,46180,768,64,2,12.78,60,0.15,2,1,1,0,0,334.85,0,0,1,0,0,0,1,1
ODKAD3,31,25784,9629,404,121,4,11.02,12,0.39,0,0,1,0,0,122.23,1,0,0,0,1,0,0,0
818UP8,28,35566,16741,518,24,3,20.43,12,0.48,2,1,0,1,0,351.01,1,0,0,0,1,0,0,1
4K2BPC,31,62950,27587,801,44,3,16.14,48,0.1,3,1,0,1,0,219.64,1,0,0,0,1,0,0,0
HUO5N9,26,36877,26054,707,22,2,16.09,24,0.4,1,0,0,0,1,222.19,0,1,0,0,0,0,1,1
G5KRML,67,32289,24416,755,397,4,20.9,36,0.27,0,1,0,0,0,217.44,0,0,0,1,1,0,0,1
H8LFP4,22,25083,5588,384,9,1,4.93,48,0.1,1,0,0,0,0,44.17,0,1,0,0,0,0,1,0
IQG6QC,30,45033,16992,745,50,1,7.24,12,0.39,2,0,0,1,0,64.15,0,0,1,0,0,0,1,1
62V5XG,46,62496,57301,710,165,2,20.73,48,0.21,3,1,0,0,0,573.47,1,0,0,0,0,1,0,1
SUCEA2,39,45920,18850,418,96,2,15.03,24,0.2,3,0,1,0,0,259.42,0,1,0,0,1,0,0,0
56YHXL,44,42874,26221,561,227,3,19.05,12,0.53,1,1,1,1,0,540.37,0,1,0,0,1,0,0,1
VME3O1,53,27192,10112,391,358,1,6.06,60,0.1,0,1,0,1,0,92.03,0,1,0,0,1,0,0,0
6TJAKJ,57,37316,20588,632,262,3,3.6,12,0.48,1,0,1,0,0,177.34,0,0,1,0,1,0,0,1
DZVMS9,54,58244,16333,368,281,2,17.73,24,0.14,1,0,0,1,0,193.3,0,1,0,0,1,0,0,0
7EOESX,62,63034,60664,802,341,4,3.74,24,0.42,2,1,0,0,0,423.99,0,0,1,0,1,0,0,1
C7SSG1,43,43393,19243,361,214,1,8.56,24,0.23,1,0,1,0,0,184.43,1,0,0,0,1,0,0,0
C36RXG,69,40507,12556,615,579,1,9.37,60,0.1,0,1,1,0,0,104.38,0,0,1,0,0,0,1,0
PX2DXO,56,63786,17319,385,339,2,9.03,12,0.28,1,1,1,0,0,187.6,1,0,0,0,0,1,0,1
18SL7Y,64,54483,17647,415,353,2,23.5,48,0.1,1,0,0,0,0,257.35,1,0,0,0,1,0,0,0
TYPYYW,39,44689,17302,414,147,3,17.92,24,0.22,1,1,0,1,0,310.13,0,0,1,0,1,0,0,0
CBR4Y1,43,76599,46057,648,184,2,20.88,60,0.12,2,1,0,1,0,612.09,0,0,1,0,1,0,0,1
LHUZCP,64,54537,33055,621,418,1,4.69,48,0.13,1,0,0,1,0,179.51,1,0,0,0,0,1,0,0
WKZU04,53,41543,6408,545,296,2,5.46,24,0.1,1,0,0,0,0,45.35,1,0,0,0,1,0,0,0
9EEMKE,35,61200,28018,418,78,1,17.18,60,0.1,3,1,1,1,0,526.85,0,0,0,1,1,0,0,0
M750PR,42,25649,20229,637,189,2,13.0,36,0.23,0,0,0,1,0,176.01,1,0,0,0,0,1,0,0
VUCBT4,56,31001,9863,528,367,4,8.46,48,0.1,0,0,0,1,0,119.91,0,0,1,0,1,0,0,0
305THT,52,41255,28621,818,278,4,19.74,48,0.19,1,0,1,1,0,239.23,0,1,0,0,1,0,0,1
6Q77SI,32,35121,23704,738,68,4,18.72,36,0.2,2,0,0,1,0,234.61,1,0,0,0,1,0,0,0
03X3YZ,40,29836,13249,662,168,2,21.56,48,0.12,0,0,1,0,0,114.33,0,0,0,1,1,0,0,0
A2B1LF,43,26179,28068,849,193,2,11.94,12,0.55,0,1,1,1,0,175.25,0,0,1,0,0,0,1,1
M5CEP4,20,16000,5000,510,25,4,18.76,24,0.13,0,0,0,0,0,75.14,1,0,0,0,0,0,1,0
ULB2S4,37,28064,19385,694,167,1,19.26,60,0.12,0,1,1,0,0,186.9,0,0,0,1,1,0,0,0
BAKAUM,30,23508,5000,442,107,2,5.27,48,0.1,0,1,0,1,0,44.94,1,0,0,0,1,0,0,0
THJCQN,63,35960,13458,664,393,3,13.8,60,0.1,0,0,0,1,0,118.45,1,0,0,0,0,1,0,0
AWI3S2,27,37007,15250,807,0,3,23.45,60,0.1,3,1,0,1,1,138.22,1,0,0,0,0,0,1,0
Q16Q38,52,34100,12426,508,343,1,19.49,36,0.13,0,0,0,0,0,140.2,0,1,0,0,0,1,0,0
EGAN1W,24,16000,5000,804,52,4,12.58,12,0.27,0,1,1,1,0,31.07,0,0,0,1,0,0,1,0
MM29AM,33,33486,17917,333,153,4,15.4,36,0.18,0,1,0,1,0,273.06,0,1,0,0,1,0,0,0
0H4K6P,59,33564,9459,636,379,1,2.05,48,0.1,0,0,0,1,0,46.48,0,0,0,1,0,1,0,0
RQHRGO,18,21387,5000,355,23,4,18.31,48,0.1,0,0,0,1,0,88.33,0,1,0,0,0,0,1,0
Z5K4WK,50,41726,6637,401,236,4,21.68,36,0.1,1,1,1,0,0,139.89,1,0,0,0,1,0,0,0
9XE7NN,32,36708,10838,406,91,1,19.15,24,0.16,1,0,1,0,0,121.05,0,0,0,1,1,0,0,0
LIWXJG,25,37487,9895,581,0,3,11.16,12,0.3,2,0,1,0,0,104.82,0,1,0,0,0,0,1,1
R5D1Q5,20,16000,5598,518,17,1,23.08,36,0.1,0,1,1,0,1,80.93,1,0,0,0,0,0,1,0
UA0S3W,59,63640,22081,706,269,2,21.83,12,0.3,3,0,0,1,0,157.31,0,1,0,0,1,0,0,1
APGB74,44,29203,19125,764,229,1,10.82,60,0.12,0,0,0,0,0,76.03,0,1,0,0,1,0,0,0
SBRWVN,68,55365,38219,757,501,2,2.38,48,0.17,1,1,1,0,0,171.68,0,0,0,1,1,0,0,1
ZUBKBQ,47,54878,20125,444,240,4,18.88,36,0.14,1,0,1,1,0,384.18,0,0,1,0,0,1,0,0
OK7DMY,66,94722,27721,360,318,4,4.56,60,0.1,2,0,1,0,0,400.06,1,0,0,0,1,0,0,0
TZT8RF,52,48492,35776,679,274,1,12.41,24,0.36,1,1,1,0,0,326.7,0,0,0,1,0,1,0,1
Q3I578,36,49232,21127,491,110,3,10.17,36,0.12,2,1,1,1,0,294.26,0,1,0,0,1,0,0,0
XGL4EJ,57,31308,11293,441,364,3,23.2,48,0.1,0,0,1,1,1,198.9,0,0,0,1,0,1,0,0
BW40LM,30,19727,13098,787,75,1,11.6,12,0.55,1,0,1,1,1,64.08,0,1,0,0,0,0,1,1
JIYGQS,52,55179,42830,597,283,4,23.32,48,0.19,1,0,1,1,0,699.57,1,0,0,0,1,0,0,1
AFGSA1,22,26764,7879,800,0,2,3.64,48,0.1,1,0,1,1,0,30.97,0,0,1,0,0,0,1,0
3PV5DK,22,28532,9595,772,8,3,8.67,36,0.12,1,0,0,0,0,41.48,0,0,1,0,0,0,1,0
ED3SMQ,55,55090,48214,837,323,2,24.11,24,0.39,1,0,1,1,0,342.43,0,0,0,1,1,0,0,1
Q6Z89L,61,58165,18418,571,332,3,5.44,60,0.1,1,1,0,1,0,194.42,0,0,1,0,0,1,0,0
6IENF6,29,22998,14265,634,105,3,9.03,36,0.19,0,1,0,1,0,113.05,0,0,1,0,0,0,1,0
IK5KD2,58,36543,20341,592,393,1,2.57,12,0.55,1,0,0,1,0,164.27,0,0,1,0,1,0,0,1
91HFZ8,33,50947,21465,757,36,4,15.1,48,0.1,3,1,1,1,0,185.59,0,0,0,1,1,0,0,0
6LBUHD,34,64200,39120,669,47,3,12.34,36,0.21,3,0,1,0,0,395.06,0,1,0,0,1,0,0,1
CBPMDX,67,38686,10656,451,456,2,6.78,48,0.1,0,1,0,1,0,103.73,0,0,0,1,1,0,0,0
4QMCJH,64,30154,12613,311,408,3,21.2,36,0.16,0,1,0,1,0,206.05,1,0,0,0,0,1,0,0
Z4AMQF,22,23104,9442,637,0,1,18.61,48,0.11,1,0,1,1,1,97.08,0,0,1,0,0,0,1,0
BUFA3M,51,26665,6775,330,246,1,8.9,12,0.25,0,1,1,1,0,60.42,0,0,0,1,1,0,0,0
NS8B2K,62,73470,36976,546,451,3,10.33,24,0.24,1,1,0,1,0,478.23,0,0,0,1,1,0,0,1
MUNBFV,37,39156,31901,710,202,4,17.6,24,0.37,0,1,0,1,0,349.08,1,0,0,0,0,0,1,1
45WSTQ,18,19478,5594,841,0,4,3.43,48,0.1,1,1,1,0,0,32.61,0,0,1,0,0,0,1,0
74LTE6,45,61803,44835,757,239,3,21.58,60,0.14,2,1,0,0,0,393.14,0,1,0,0,0,0,1,1
ZR6PV6,28,33875,8328,599,54,2,11.47,24,0.11,2,0,0,0,0,59.08,0,0,0,1,1,0,0,0
DB8AXH,61,68388,42697,762,284,2,23.61,48,0.17,2,0,0,0,0,258.0,0,0,0,1,0,1,0,1
0DZ40G,47,42332,32485,505,374,2,7.5,48,0.2,0,0,1,0,0,341.53,0,0,1,0,0,1,0,0
HP8H4U,30,59352,50272,590,45,4,23.5,12,0.55,2,0,1,0,0,800.0,0,0,1,0,0,0,1,1
DKM1MR,69,46191,20953,827,384,2,14.04,48,0.13,0,1,0,0,0,110.25,0,1,0,0,1,0,0,0
XWMZKY,20,18242,8463,641,30,1,16.66,48,0.12,0,0,0,0,0,74.11,0,0,0,1,0,0,1,0
GXHKCJ,41,65922,61554,845,134,2,14.73,12,0.55,3,1,1,1,0,509.21,0,1,0,0,0,0,1,1
A3ZNSY,18,16000,6411,509,20,1,5.49,48,0.1,0,0,1,0,0,50.54,0,1,0,0,0,0,1,0
ZHNCEE,68,39715,5298,385,455,3,2.71,36,0.1,0,1,1,1,0,56.82,1,0,0,0,1,0,0,0
IA0BWF,28,53718,7575,461,40,1,2.88,24,0.1,2,1,1,1,0,63.11,0,0,0,1,0,0,1,0
RE33OJ,68,38044,11237,345,383,1,10.62,24,0.15,1,0,1,0,0,96.79,0,0,0,1,1,0,0,0
HB1843,23,19968,5000,465,15,3,13.54,12,0.25,1,1,1,0,0,72.21,1,0,0,0,0,0,1,0
M3D7U2,22,27429,5000,534,9,3,19.17,12,0.16,1,1,1,1,0,77.36,0,1,0,0,0,0,1,0
VD82MO,29,47932,16708,764,36,4,13.21,12,0.37,2,1,0,0,1,120.62,0,0,0,1,1,0,0,1
T3WT4F,36,54278,19702,688,87,1,23.54,24,0.19,2,0,0,0,0,124.73,0,0,0,1,0,1,0,1
4LW6W2,36,22346,18020,511,219,1,5.98,24,0.38,0,1,1,1,1,183.86,0,1,0,0,0,0,1,1
GIHL7C,32,45901,11534,424,81,3,11.33,36,0.1,2,1,1,0,0,154.11,0,1,0,0,1,0,0,0
RK9DY0,51,48465,19110,498,289,4,16.1,12,0.41,1,1,0,0,0,440.39,0,0,0,1,0,0,1,1
VBTA2X,24,28645,5324,313,31,3,2.01,48,0.1,1,0,1,0,0,56.27,0,1,0,0,0,0,1,0
SACTZ8,59,68890,47001,830,273,1,21.29,36,0.25,2,1,1,1,0,349.1,0,0,0,1,1,0,0,1
7W0NNQ,41,61019,34936,673,137,1,17.89,12,0.55,2,0,0,1,0,338.03,1,0,0,0,1,0,0,1
YNWDV6,35,26609,25117,713,184,4,11.59,60,0.17,0,0,0,0,0,170.59,0,1,0,0,1,0,0,0
PKCURQ,33,42518,27361,494,95,1,4.18,36,0.22,1,0,1,1,0,234.46,1,0,0,0,0,1,0,0
46TTU1,43,36636,19856,749,231,4,23.22,24,0.3,0,1,1,0,0,236.16,1,0,0,0,1,0,0,1
2E7Z0U,66,51791,38805,775,446,3,7.82,60,0.15,1,1,0,0,0,209.93,0,1,0,0,1,0,0,1
0HIYN1,60,49807,13845,733,435,4,15.86,36,0.1,0,1,0,0,0,107.21,0,0,1,0,1,0,0,0
JCB2QL,60,33110,29226,743,376,4,2.22,48,0.24,0,1,0,1,0,211.55,0,0,0,1,0,1,0,0
0RE6J8,60,37537,24396,467,492,1,7.89,24,0.3,0,0,1,1,0,229.98,0,0,0,1,0,1,0,1
IOHKB4,62,27503,11182,523,346,1,20.29,48,0.1,0,0,1,0,0,149.12,0,1,0,0,0,0,1,0
83S5I7,40,60123,57012,561,161,4,13.64,60,0.19,1,1,1,0,0,800.0,0,0,0,1,1,0,0,1
WG4DCE,19,21197,10682,816,0,4,4.09,12,0.5,1,0,0,0,0,63.86,1,0,0,0,0,0,1,1
6SJRE5,28,23196,15778,742,58,2,16.45,36,0.22,1,0,0,0,1,117.02,0,0,1,0,0,0,1,0
E7M31O,52,40431,21684,520,260,4,19.83,60,0.11,0,0,0,0,0,407.23,0,0,0,1,0,1,0,0
2JQL1Z,62,47569,25458,827,520,3,5.18,60,0.12,0,1,1,0,0,137.53,0,0,1,0,0,1,0,0
9TCM24,63,30215,14850,753,442,2,24.25,48,0.11,0,1,1,1,1,106.41,1,0,0,0,1,0,0,0
GY2IHM,65,34615,12405,668,471,4,18.54,36,0.12,0,0,1,0,0,125.26,0,1,0,0,1,0,0,0
E24F3Y,27,35522,8208,411,38,2,21.5,36,0.1,1,1,0,1,0,117.97,0,1,0,0,0,0,1,0
7HVLKL,24,21531,5000,361,0,1,20.89,36,0.1,2,0,0,1,1,61.21,0,0,0,1,1,0,0,0
5OAG6D,54,41218,33009,699,332,3,6.42,12,0.55,0,0,0,0,0,229.2,0,0,1,0,0,1,0,1
RXLXYI,59,27340,10068,525,342,2,21.7,24,0.19,0,1,1,1,0,141.26,0,0,0,1,1,0,0,0
YFL6JL,65,58699,28096,821,432,2,11.29,12,0.42,1,1,0,0,0,150.37,0,0,0,1,1,0,0,1
69RWO2,38,56859,37818,428,109,2,6.82,48,0.17,2,0,0,0,1,331.95,0,0,0,1,0,0,1,0
SV6IKR,42,40446,13196,387,257,4,10.81,24,0.14,0,0,1,0,0,146.97,0,1,0,0,1,0,0,0
QPUTBA,20,31942,9252,793,0,4,15.17,12,0.3,1,0,1,1,0,65.2,0,0,0,1,0,0,1,1
8LSEZA,27,36375,29419,625,27,4,16.79,60,0.16,2,0,1,1,1,477.8,0,0,1,0,1,0,0,0
422E0A,40,64870,9595,366,158,4,9.88,48,0.1,2,0,0,1,0,129.25,0,0,0,1,1,0,0,0
4O1PH3,48,57151,23514,654,284,4,11.87,36,0.12,1,1,0,1,0,194.87,1,0,0,0,1,0,0,0
DHQMXR,51,43341,12997,805,320,2,15.51,36,0.11,0,0,1,1,0,63.04,0,1,0,0,1,0,0,0
KHZKMF,23,26217,5000,701,21,4,12.19,36,0.1,1,0,1,0,0,41.55,0,0,0,1,1,0,0,0
WIOVHL,23,16994,5000,540,7,3,2.6,36,0.1,1,0,1,1,0,47.95,1,0,0,0,0,0,1,0
2L2XYJ,41,47773,28653,763,197,3,5.34,24,0.34,1,1,1,0,0,165.78,1,0,0,0,0,0,1,1
DBJGJD,62,42268,27159,784,420,2,14.38,60,0.12,1,1,0,1,0,175.72,0,0,1,0,0,1,0,0
94FF78,40,53799,26534,423,195,1,16.87,48,0.13,1,1,1,1,0,412.13,0,0,0,1,1,0,0,0
S7GOF1,47,30762,21658,463,250,4,22.03,60,0.13,0,1,0,1,0,474.63,0,0,0,1,0,1,0,0
L3VAJ0,51,49090,24910,793,249,2,19.05,24,0.26,1,0,0,1,0,143.44,0,1,0,0,0,1,0,1
8M2ZMA,31,37032,5000,302,70,4,8.95,24,0.1,2,1,0,1,1,64.17,0,0,0,1,1,0,0,0
FPE826,27,33128,14893,569,51,2,20.41,48,0.1,1,0,0,0,1,166.86,1,0,0,0,1,0,0,0
ZTAVSG,23,26614,8020,685,9,4,19.87,12,0.27,1,0,1,0,0,79.14,0,1,0,0,0,0,1,0
4ARZBL,58,65240,18208,668,360,4,16.8,48,0.1,1,0,0,1,0,203.1,0,0,0,1,1,0,0,0
O6UAUV,18,17539,5000,393,14,3,23.33,60,0.1,0,0,0,0,0,83.95,0,0,1,0,0,0,1,0
2GNWQL,48,26873,12241,844,229,4,13.34,12,0.48,0,1,0,0,0,90.6,0,1,0,0,1,0,0,1
IQ1NM9,51,34538,18334,403,318,2,2.99,12,0.51,0,1,1,1,0,237.05,0,0,1,0,0,1,0,1
J3IF2M,51,68540,55914,439,213,1,5.67,60,0.15,2,1,1,1,0,636.43,0,1,0,0,1,0,0,1
LPIQWK,56,39931,32697,741,364,4,19.93,48,0.22,0,1,0,0,0,366.26,1,0,0,0,0,1,0,1
VJU62C,62,40147,21635,492,397,1,20.88,60,0.12,0,0,0,0,0,289.58,1,0,0,0,0,1,0,0
O2NINP,24,18168,9171,786,19,1,7.26,60,0.1,1,1,1,0,0,42.76,0,1,0,0,1,0,0,0
FTNF5T,38,36003,23944,478,219,4,20.66,12,0.55,0,0,1,1,0,561.21,0,0,1,0,0,1,0,1
LDD2HA,22,20074,5000,709,22,2,21.08,12,0.22,0,1,0,0,1,31.3,0,0,0,1,0,0,1,0
D9K7XL,47,91815,71777,723,238,2,21.41,60,0.15,3,1,1,0,0,760.17,0,1,0,0,0,1,0,1
PTFH03,36,63827,17531,738,108,2,18.59,12,0.24,3,1,1,1,0,138.15,1,0,0,0,1,0,0,1
62BUPZ,57,37602,14889,574,398,3,14.49,24,0.18,0,0,0,1,0,132.86,1,0,0,0,1,0,0,0
828DW5,34,47399,24282,754,63,3,15.8,36,0.18,3,0,1,0,0,145.91,1,0,0,0,0,1,0,1
F0228I,64,65320,27009,633,325,2,23.29,36,0.12,2,0,0,1,0,256.23,1,0,0,0,0,1,0,1
5UBF6F,60,30309,17560,794,428,3,4.18,48,0.15,0,1,0,0,0,75.64,0,0,1,0,1,0,0,0
16FB2G,23,27521,9234,500,9,2,13.09,48,0.1,1,1,0,0,1,133.02,0,1,0,0,0,0,1,0
6BMZEZ,39,27538,35329,819,236,4,19.46,24,0.55,0,1,1,0,0,475.29,0,0,1,0,1,0,0,1
D0K1W1,19,23402,9573,730,26,4,2.95,60,0.1,0,1,1,1,0,69.98,0,0,0,1,1,0,0,0
WSXK7Y,55,29515,8894,361,353,1,20.92,60,0.1,0,1,0,0,1,134.38,0,1,0,0,1,0,0,0
V4ABIU,65,41592,12399,758,397,3,18.02,48,0.1,0,0,1,1,0,83.55,0,1,0,0,0,0,1,0
FXCO6T,21,21864,5000,445,0,1,2.56,12,0.26,1,0,1,1,0,36.1,0,1,0,0,0,0,1,0
LHFXNH,58,44979,11721,447,353,3,4.09,60,0.1,1,1,0,0,0,153.73,0,0,0,1,1,0,0,0
AB3J5O,54,30232,9873,588,401,2,12.72,60,0.1,0,1,0,0,0,121.77,1,0,0,0,0,1,0,0
ZS5BF8,47,40273,37301,638,234,4,7.82,36,0.33,0,0,1,0,0,368.55,0,0,1,0,1,0,0,1
V8UDEI,34,37278,41683,698,118,1,10.29,36,0.37,1,0,0,0,0,259.58,0,0,0,1,1,0,0,1
ZJMQQ0,64,39733,16580,542,490,1,17.61,36,0.12,0,1,1,0,0,238.95,0,1,0,0,0,1,0,0
6RMGYF,50,45082,13639,344,257,1,6.08,48,0.1,1,1,1,0,0,131.04,0,0,0,1,0,1,0,0
VKEXZR,64,99628,28956,406,383,1,2.24,60,0.1,3,0,0,0,0,264.22,0,0,1,0,1,0,0,0
WPGI8S,42,80638,39945,493,160,1,4.88,12,0.47,3,0,0,0,0,349.97,0,0,0,1,1,0,0,1
FY95Y0,34,22761,9295,516,166,1,14.49,12,0.43,0,0,0,0,1,100.04,0,0,1,0,0,0,1,1
X4YDJE,22,21023,5000,829,0,3,11.3,36,0.1,1,0,0,1,1,22.43,1,0,0,0,0,0,1,0
AF6NXK,68,52851,17475,592,379,1,6.82,48,0.1,1,0,1,1,0,122.81,1,0,0,0,1,0,0,0
Q5CI3S,38,29385,31673,730,192,3,10.93,60,0.2,0,0,1,1,0,244.72,0,0,0,1,0,0,1,0
UMV6LR,22,33138,9142,319,0,2,14.26,12,0.27,1,0,0,0,0,91.11,0,0,0,1,0,0,1,0
8R2BQD,41,59337,25218,489,129,4,24.99,36,0.14,3,0,1,0,1,491.91,1,0,0,0,0,0,1,0
XSSBVF,26,35254,14981,379,18,4,17.4,24,0.21,2,0,1,0,0,310.56,0,0,0,1,0,0,1,0
VDX17A,40,41505,24695,647,202,2,8.1,24,0.29,0,1,1,0,0,206.44,1,0,0,0,0,1,0,1
6H0T42,61,36775,20090,789,493,4,10.12,36,0.19,0,1,1,0,0,120.05,0,0,1,0,1,0,0,0
KUG7ML,65,55133,33736,489,393,4,7.81,24,0.29,1,0,1,1,0,404.65,1,0,0,0,1,0,0,1
3HIQK7,63,36032,6006,563,375,3,3.14,60,0.1,0,1,1,1,0,64.74,1,0,0,0,0,0,1,0
FJ17FR,46,65531,53569,684,234,1,24.62,48,0.19,2,0,0,0,0,418.74,0,1,0,0,1,0,0,1
3QH5S8,46,79155,51669,578,177,1,13.08,36,0.2,2,1,1,1,0,658.32,1,0,0,0,0,1,0,1
91DA3E,43,38515,28208,704,213,1,18.5,12,0.55,0,0,1,0,0,226.89,1,0,0,0,1,0,0,1
83YH7B,41,69899,21343,304,124,2,23.92,36,0.1,3,1,0,0,0,336.12,0,0,1,0,1,0,0,0
N6O5ZM,27,19927,9052,678,71,2,17.52,24,0.24,0,0,0,1,1,66.87,0,1,0,0,1,0,0,0
O4LR2T,45,53169,18725,507,203,4,5.42,36,0.12,1,0,0,1,0,185.14,0,1,0,0,1,0,0,0
7I7V2I,19,21526,5239,626,28,2,20.34,48,0.1,0,0,1,1,1,54.24,1,0,0,0,0,0,1,0
4OXMGQ,56,40587,20539,614,360,2,4.56,24,0.25,0,0,0,0,0,111.53,0,0,0,1,1,0,0,1
GCKWX7,56,31569,14443,443,349,1,17.81,48,0.13,0,0,0,1,0,174.42,0,0,1,0,1,0,0,0
ZFG8JW,47,69220,80000,807,194,3,4.8,60,0.23,3,0,1,0,0,499.22,0,0,1,0,0,1,0,1
DHO4UT,48,31362,26132,835,238,4,4.52,24,0.41,0,0,0,0,0,139.87,0,0,0,1,1,0,0,1
ICJ03V,51,35976,19946,584,281,4,7.28,12,0.55,0,1,1,0,0,262.29,1,0,0,0,0,1,0,1
GMXPR0,58,50906,22392,671,354,4,20.97,36,0.15,1,0,1,0,0,243.17,0,0,1,0,1,0,0,0
I4OILV,52,50055,35222,747,229,2,11.93,36,0.23,2,1,0,1,0,226.56,0,1,0,0,0,0,1,1
4K28ZG,61,66030,12348,357,369,1,14.12,36,0.1,1,1,1,0,0,156.84,0,0,1,0,0,1,0,0
25N0YQ,63,36911,15883,638,486,1,13.39,48,0.11,0,1,0,0,0,128.29,0,0,1,0,1,0,0,0
W5YDOF,46,27323,7345,476,303,2,4.75,24,0.15,0,0,1,0,0,53.59,0,1,0,0,0,0,1,0
JGYJ93,33,35648,16966,581,71,2,9.57,36,0.17,1,1,1,1,0,160.48,0,0,0,1,0,1,0,0
SXHBFW,47,44055,30245,719,189,2,10.18,48,0.16,1,0,0,0,0,156.09,1,0,0,0,0,1,0,0
R0PNSH,67,51985,8172,330,560,4,8.83,60,0.1,0,0,1,1,0,121.01,1,0,0,0,1,0,0,0
1QU984,66,41968,39528,784,365,2,3.33,36,0.27,1,1,0,1,0,177.66,0,1,0,0,0,1,0,1
LTM2OB,25,19825,11022,680,15,3,10.53,36,0.16,1,1,0,0,0,78.27,0,0,0,1,1,0,0,0
6A2KT9,58,36424,14177,341,292,1,22.9,12,0.34,1,1,0,0,0,205.3,0,0,0,1,1,0,0,0
CHSDRL,64,48532,44683,806,380,1,23.46,12,0.55,1,0,0,1,0,294.28,0,0,1,0,1,0,0,1
XNBSIB,53,73653,32897,714,305,2,4.09,60,0.1,2,0,1,0,0,181.98,1,0,0,0,0,1,0,0
QVBCWL,39,35233,32199,794,172,4,22.31,24,0.51,0,1,1,0,0,421.94,0,1,0,0,1,0,0,1
ES0WL1,59,55602,15798,442,418,1,3.18,48,0.1,1,1,1,1,0,155.33,0,1,0,0,1,0,0,0
4RXPC8,35,31257,14282,720,151,1,2.28,60,0.1,0,0,1,0,0,62.26,1,0,0,0,1,0,0,0
EO71XV,32,33194,24719,560,118,1,2.54,48,0.18,1,0,1,1,0,165.41,0,0,0,1,1,0,0,0
PSIIK4,44,61542,40078,438,204,1,13.98,36,0.25,1,1,0,0,1,522.61,0,1,0,0,1,0,0,1
