ID,Edad,Ingresos,Monto_Inicial,Scoring_Crediticio,Meses_Empleo,Num_Creditos,Ratio_Interes,Duracion,Ratio_Deuda_Ingresos,Estudios,Posesion_Hipoteca,Personas_Cargo,Fiador,Impago,Prima,Tipo_Jornada_Laboral_Desempleado,Tipo_Jornada_Laboral_Jornada completa,Tipo_Jornada_Laboral_Tiempo parcial,Estado_Civil_Divorciado,Estado_Civil_Soltero,Cluster_KMeans,probabilidad_impago
YY3UI6,40,28741,12115,362,233,3,15.83,60,0.1,0,1,0,0,0,203.88,0,1,0,0,0,0,0.5590389091466772
XYGTX2,47,34943,11293,391,276,4,13.91,24,0.17,0,1,0,0,0,154.67,0,0,0,0,0,0,0.5188094311594992
FQOKVH,54,49712,22094,527,271,3,11.41,48,0.1,1,0,1,1,0,282.48,1,0,0,0,0,0,0.3456206896672989
241SET,31,63222,23488,810,47,4,8.26,60,0.1,3,1,0,1,0,170.2,1,0,0,0,0,0,0.4905835758797399
WN8J69,65,38105,12880,683,479,4,5.35,24,0.19,0,0,0,1,0,67.05,0,0,0,0,0,0,0.18311612637479968
QT9EZ0,48,38992,7122,478,348,4,9.6,12,0.18,0,0,1,0,0,71.05,0,0,0,1,0,0,0.4081182723008476
LZ2O63,68,35821,10605,480,388,2,21.58,12,0.27,0,0,0,0,0,114.97,0,1,0,1,0,0,0.37673961720866306
976G6P,38,67138,58194,673,93,4,2.45,24,0.46,3,0,0,1,0,510.26,0,1,0,0,1,1,0.29898023878127883
U8YVXA,44,52137,26791,318,173,2,11.93,48,0.15,2,1,0,1,0,315.04,0,1,0,1,0,0,0.38380875848198326
DV1N3J,65,49023,14358,462,444,4,10.84,48,0.1,0,1,1,1,0,225.77,0,1,0,1,0,0,0.18937812321766306
FZ1NT7,31,53549,8925,360,37,1,23.59,12,0.17,3,1,1,1,0,107.3,0,1,0,0,0,0,0.6237504082449878
Q1XYUL,29,60348,13110,607,57,1,8.15,12,0.25,2,1,0,0,0,82.66,0,1,0,0,1,1,0.4640632745686609
5981K3,38,64026,31458,607,108,1,7.51,12,0.47,2,1,1,0,0,244.51,1,0,0,0,0,1,0.42079028983446704
2ULZTT,63,52759,17318,330,338,1,9.78,36,0.1,1,1,1,1,0,186.62,0,0,0,0,0,0,0.2040566498405721
K53OI1,41,47003,20938,408,178,1,6.61,24,0.25,1,0,1,1,0,170.11,1,0,0,0,0,0,0.37369695972747097
ET4DWG,64,60019,16854,402,395,4,6.24,48,0.1,2,0,0,0,0,195.95,0,0,1,1,0,0,0.28286490371920464
DK3LWS,38,38566,6082,346,211,2,3.57,12,0.16,0,0,1,1,0,37.21,0,1,0,0,0,0,0.29738674736113857
WSU5OQ,24,22529,7878,509,27,2,24.36,12,0.34,1,0,1,0,0,110.45,0,0,1,0,1,0,0.7958407808982999
A28LSM,48,37778,22259,436,247,3,11.62,48,0.16,1,0,1,1,0,288.91,1,0,0,0,0,0,0.41541464251904814
FW3EOX,69,39414,30022,674,410,1,5.31,12,0.55,0,0,0,0,0,156.37,0,0,1,1,0,1,0.17410455615431658
C2GM8Z,24,27788,5000,464,16,3,4.14,48,0.1,1,0,1,1,0,52.9,0,0,1,0,1,0,0.477272028487517
639WCR,23,16000,6009,513,48,4,19.54,24,0.21,0,1,1,1,0,128.66,1,0,0,0,1,0,0.7320340296006469
KRNXTT,32,55274,25295,689,67,3,16.37,48,0.12,2,0,0,0,0,247.59,1,0,0,0,1,0,0.6936635650750512
064AWE,28,37502,8823,673,64,4,13.61,48,0.1,1,0,0,0,0,78.52,0,1,0,0,0,0,0.6227971602234406
JBUAH0,45,43176,30792,719,199,2,5.62,48,0.19,1,0,0,0,0,131.01,0,1,0,0,0,0,0.30963546138869646
VY95XY,45,24555,5300,469,221,1,21.69,48,0.1,0,1,0,1,0,73.25,0,0,0,0,0,0,0.5361347307028519
XBMAOQ,59,44136,17965,686,351,2,4.94,12,0.39,0,1,0,0,0,96.74,0,0,1,0,0,1,0.22463650505308616
68GNQJ,47,45674,36917,499,226,2,12.82,24,0.4,1,1,1,1,0,732.36,1,0,0,0,0,1,0.39171822825224467
H8ZS2S,69,61573,14504,362,478,3,7.43,24,0.11,1,0,0,1,0,121.92,0,0,1,0,1,0,0.20854481716812112
3IC4RC,44,46339,34922,643,240,2,3.06,60,0.16,1,1,1,0,0,293.95,0,0,0,0,0,0,0.2777912342210303
8UKE4Y,53,32654,21087,521,330,4,6.7,48,0.15,0,0,1,1,0,242.41,0,1,0,0,0,0,0.2319885116083488
G7ALPE,26,32942,13660,489,41,1,6.62,36,0.13,1,0,1,0,0,105.21,1,0,0,0,0,0,0.5633658392484054
LYY6R8,59,39527,18848,812,318,4,10.07,60,0.1,1,0,0,1,0,114.66,0,1,0,1,0,0,0.22388869605665934
NYL0JY,59,48527,18693,636,381,3,13.91,48,0.1,0,0,0,0,0,178.6,0,1,0,1,0,0,0.3345304985080958
ASZFCT,47,48805,10984,369,246,3,15.7,36,0.1,1,1,0,1,0,159.58,0,0,1,1,0,0,0.47498168509728317
XJLNHH,18,19242,5000,525,0,3,21.67,60,0.1,1,1,1,1,1,117.62,0,0,1,0,1,0,0.7529322606793445
4CEZT4,36,52182,16541,487,111,3,24.54,60,0.1,1,0,0,0,0,299.31,1,0,0,0,1,0,0.7899654774212447
JB86DS,38,34714,43749,728,146,3,16.22,12,0.55,1,0,1,0,0,482.51,1,0,0,0,0,1,0.5955051542558399
Y9VOK6,56,49454,10251,500,289,1,3.61,24,0.1,1,0,1,0,0,72.08,0,1,0,0,0,0,0.1932063037465576
FUDBJJ,34,62494,17565,495,83,3,8.29,60,0.1,3,0,1,0,0,264.51,0,0,1,0,1,0,0.5113350123353512
LPDLXO,54,57217,17737,369,352,1,15.51,24,0.15,1,0,0,1,0,156.87,0,1,0,1,0,0,0.3496971096975769
JIC697,33,28948,18718,840,136,1,21.62,24,0.3,1,0,0,1,0,104.71,0,1,0,0,0,1,0.5634344891928069
ZLZM0L,65,40688,7440,424,476,4,24.03,60,0.1,0,1,1,0,0,186.9,1,0,0,0,0,0,0.5134107348196568
SR1IQD,47,43272,12296,303,262,1,16.96,48,0.1,0,0,0,1,0,148.72,1,0,0,0,0,0,0.5393119640914432
Z78B9P,22,31159,10100,684,11,1,3.51,12,0.36,1,1,0,1,0,49.66,0,0,1,0,1,1,0.43143327735657455
KIQBPE,43,50046,46103,614,168,1,11.19,36,0.35,2,0,0,1,0,373.08,1,0,0,1,0,1,0.4300653886767515
47BZ7G,39,41499,16935,622,187,3,16.96,60,0.1,0,0,0,0,0,205.41,0,0,1,1,0,0,0.6177422800122973
YZVLCT,64,37937,6963,445,447,1,5.44,12,0.19,0,1,0,0,0,42.6,0,0,0,0,1,0,0.2089995703236305
5276FR,62,53358,33861,810,331,3,3.33,12,0.55,1,1,1,1,0,225.28,1,0,0,1,0,1,0.146880167799677
M9HCS6,42,68741,35920,478,144,2,11.11,48,0.13,2,1,0,0,0,421.42,0,0,0,0,0,0,0.4754480150576564
7EC35P,51,29378,5000,363,343,1,16.18,60,0.1,0,1,0,0,1,75.19,1,0,0,0,1,0,0.5208686624583283
WMYUU2,47,59966,31350,505,227,3,16.48,12,0.46,2,0,1,0,0,637.62,0,0,0,0,1,1,0.5084081646199367
1RL8SN,63,39072,8431,488,483,4,17.66,36,0.1,0,1,1,0,0,172.23,0,0,1,1,0,0,0.38085976123115217
BNLL0Q,28,30870,7451,628,68,1,2.85,60,0.1,1,0,1,0,0,46.5,0,0,0,0,0,0,0.4190042956320592
8VUG45,37,32453,15852,842,204,4,5.37,48,0.13,0,0,1,1,0,76.2,1,0,0,0,0,0,0.3700355724900799
QXZWK1,41,54176,19202,352,162,2,11.19,36,0.12,2,1,0,0,0,206.98,0,1,0,1,0,0,0.45719238997310996
F3O6UX,51,29323,14478,539,347,2,12.91,12,0.49,0,1,1,0,0,223.97,0,0,0,0,0,1,0.3703854348530143
397MRB,49,40926,12252,564,254,1,16.55,24,0.15,1,0,1,1,0,120.26,0,0,0,0,0,0,0.38639492835509776
VKEGWA,60,44039,19358,411,343,2,5.65,24,0.19,1,1,0,1,0,161.37,1,0,0,0,0,0,0.23854222642137038
B0H5GY,55,36497,17661,763,423,2,14.28,24,0.28,0,0,1,0,0,92.14,1,0,0,0,1,1,0.3879614830349092
QCREKQ,55,38893,6127,348,370,2,2.43,36,0.1,0,0,1,0,0,48.76,0,1,0,0,0,0,0.21404883629800311
EJ40JT,52,42774,8383,407,326,4,23.42,48,0.1,0,0,0,1,0,142.35,0,1,0,0,0,0,0.5362971081654246
0LLYM5,18,16000,5000,491,18,2,6.15,12,0.27,0,0,1,1,0,37.01,1,0,0,0,1,0,0.5791752277914599
F1929G,56,52585,10058,530,365,2,17.18,12,0.18,1,1,1,0,0,127.41,0,0,1,0,0,0,0.40012178923650055
JD1XZ0,23,21772,13689,633,18,4,8.57,48,0.16,1,1,1,0,0,156.75,0,0,0,0,1,0,0.5774942267216063
P72UVT,24,30313,5653,423,9,1,17.1,12,0.2,2,0,0,1,0,62.32,0,0,1,0,1,0,0.6877698301304424
W6D3SX,39,33823,30384,685,201,2,12.63,24,0.46,0,1,0,0,0,291.9,0,0,0,0,1,1,0.4921823254833889
HJ6V20,55,42885,19006,763,281,1,4.16,24,0.22,1,0,1,1,0,63.85,1,0,0,1,0,1,0.1914005962973686
7RNJKD,33,35306,14819,458,75,4,7.4,60,0.1,2,1,1,1,1,233.6,1,0,0,0,0,0,0.4751541927536855
SKL9I5,68,34017,9754,631,473,4,19.53,48,0.1,0,1,1,1,1,151.27,1,0,0,0,0,0,0.32177847549836575
UE0D3A,32,43626,32973,818,57,3,24.94,48,0.19,2,1,1,0,0,278.78,1,0,0,1,0,1,0.7316864115166859
BACH5G,32,32332,10730,422,111,1,8.26,24,0.15,0,1,1,0,0,95.06,0,0,1,0,0,0,0.48223054728236286
PARVX2,64,43944,22475,794,316,1,23.8,12,0.54,2,0,0,1,1,154.12,0,0,0,0,0,1,0.36580577736106334
Q7KC3P,68,56040,17143,439,466,1,3.87,12,0.34,1,1,1,1,0,165.51,0,0,1,0,0,1,0.12235090725834051
1MWR9W,43,42381,9575,368,255,4,12.19,60,0.1,1,1,1,1,0,208.75,0,1,0,0,0,0,0.384316168313789
TJ0AWK,45,44827,21375,502,253,1,10.75,48,0.11,1,1,1,0,0,243.63,0,0,0,0,0,0,0.3831036156993713
2WCVAI,19,18577,14460,820,18,2,7.29,36,0.23,0,1,0,1,0,59.95,0,0,0,0,1,0,0.5066746175898287
CWWYVW,49,79054,52367,727,254,4,21.96,60,0.14,2,1,0,1,0,651.16,0,0,1,0,0,1,0.517763540180084
2GC5E4,31,37068,10979,369,52,4,5.32,24,0.15,2,1,1,0,0,133.03,0,0,1,0,0,0,0.501732774478409
RYAKQ8,48,50879,22175,418,284,2,24.38,48,0.1,1,0,1,0,0,349.42,0,0,0,0,0,0,0.6229195741997261
BGFBMD,47,55199,62781,801,246,1,23.16,48,0.26,1,0,1,0,0,436.45,0,0,1,0,0,1,0.5440764753147881
E5IVMI,69,100088,54099,637,401,3,18.45,24,0.26,3,1,0,0,0,736.74,0,0,0,1,0,1,0.33306588373199125
PY206T,68,57777,15995,473,576,4,5.34,12,0.31,0,0,1,1,1,180.07,1,0,0,1,0,1,0.1871011217793157
NPZYAQ,18,18274,5000,338,20,2,15.71,12,0.31,0,0,0,0,0,55.64,0,0,0,0,1,0,0.7815391055839456
U61V99,51,46437,11488,445,320,2,14.57,12,0.21,0,1,1,1,0,133.55,0,0,0,0,0,0,0.3489446270693687
C4KE57,23,25233,5000,739,9,1,19.18,60,0.1,1,1,0,0,0,41.06,1,0,0,0,1,0,0.7450834868728587
4UWXFA,25,42400,21150,739,0,1,6.01,48,0.14,2,0,1,0,1,95.31,0,0,0,0,1,0,0.4778942625467654
V90NUU,54,44128,13743,311,371,4,11.93,12,0.27,0,0,0,0,1,135.53,0,0,1,0,0,0,0.46761476834676613
YL2Q1K,50,57104,35590,589,267,3,12.03,12,0.55,1,1,0,0,0,599.51,0,0,1,1,0,1,0.41707621796122085
LK0BCD,65,45544,26138,643,444,2,18.23,12,0.55,0,0,1,1,0,326.69,1,0,0,1,0,1,0.3154803299568564
JQ8TN7,35,55440,47322,646,121,3,14.94,12,0.55,2,1,1,1,0,751.27,1,0,0,0,1,1,0.5270735862877245
OOCFNV,62,42626,10289,404,447,3,16.41,48,0.1,1,1,0,1,0,190.62,0,0,1,0,0,0,0.34929502525411144
T25H2A,19,21617,8773,803,16,1,14.57,60,0.1,0,1,0,0,0,48.64,0,0,1,0,1,0,0.6763984292200951
X6TJ3Q,61,36736,6466,495,296,1,15.7,60,0.1,1,0,1,0,0,87.4,1,0,0,0,0,0,0.38482163262347213
K14R78,21,18061,7796,834,29,1,14.48,48,0.1,0,1,1,1,0,40.11,1,0,0,0,1,0,0.5883975409962532
PMLHQ6,25,34373,18351,556,16,3,2.27,24,0.24,1,0,1,0,0,159.95,1,0,0,0,1,0,0.5242619299132117
E3QQY4,50,31639,17688,614,237,3,19.5,24,0.32,1,1,1,1,0,282.65,0,0,0,0,1,1,0.42152803808279193
CHUJT0,69,51477,9490,378,427,2,4.33,24,0.1,0,1,0,0,0,70.53,0,0,0,0,0,0,0.18584212644660436
N0DIVV,22,26460,8259,595,0,1,17.53,48,0.1,1,0,0,1,0,87.02,0,0,0,0,1,0,0.6801181656523808
EFRYR7,32,21907,5000,424,114,2,19.7,60,0.1,0,0,1,1,0,80.21,0,0,0,1,0,0,0.6280623426969084
97YZ56,29,31226,12755,458,55,4,8.94,60,0.1,1,0,1,1,0,203.27,1,0,0,0,0,0,0.5617456781904998
YX8RIF,19,16000,5673,641,0,3,4.61,36,0.13,0,0,1,1,0,39.46,0,0,1,0,1,0,0.5017395696181826
LSK1M1,49,52086,45460,664,209,2,10.29,24,0.47,1,1,0,0,0,389.46,0,0,0,0,0,1,0.3682497878949762
UDQYK4,58,56205,42472,779,396,4,6.29,36,0.24,1,1,1,0,0,274.5,0,1,0,0,0,1,0.19453494044976494
T3HBTP,38,35844,13088,324,174,1,10.99,24,0.18,0,1,0,1,0,105.1,1,0,0,0,1,0,0.49821892138741825
QQDXLS,68,32463,5000,358,364,3,10.39,24,0.1,0,0,1,1,0,49.33,0,0,1,0,1,0,0.21963695601840963
46AR2M,63,52141,31509,665,536,2,22.64,60,0.13,0,1,1,0,0,357.92,0,1,0,1,0,0,0.3489244334913662
OHC492,38,39085,17961,820,181,1,5.48,24,0.23,0,0,1,1,0,58.43,1,0,0,0,0,1,0.32127716380973
8AV7I5,27,22868,9077,417,37,2,18.15,60,0.1,1,0,1,0,1,153.99,0,1,0,0,1,0,0.669674594439577
FFHJI7,25,29695,5581,377,29,1,12.47,12,0.21,1,0,1,1,1,53.45,1,0,0,0,1,0,0.6158773188061087
49OWIW,55,44489,11781,432,353,3,22.77,24,0.13,1,1,0,0,0,184.17,1,0,0,1,0,0,0.6033211602179636
BM9EEM,57,37750,35585,724,416,3,10.08,60,0.18,0,1,1,0,0,281.33,0,1,0,0,0,0,0.23797266050954705
AW5RRA,26,42515,30493,842,23,1,23.27,36,0.25,2,0,1,0,0,196.51,1,0,0,0,1,1,0.747520057086087
48OKMM,41,55393,17917,433,171,2,7.68,48,0.1,2,0,0,1,0,155.83,0,0,0,0,0,0,0.3983786819014261
QLVNDT,62,35299,16200,507,354,1,9.67,36,0.15,0,1,0,1,0,146.14,1,0,0,0,1,0,0.2490751648893216
KFS27A,27,34215,11446,485,32,4,10.94,24,0.15,1,1,1,0,0,147.97,1,0,0,0,1,0,0.642679257160461
62SEHC,33,41718,16759,496,85,4,16.1,12,0.42,2,1,1,0,0,431.62,0,0,1,0,0,1,0.6303543674769493
GYH3NV,51,35023,30487,611,347,3,12.15,12,0.55,0,0,1,1,0,398.83,1,0,0,0,0,1,0.36748027987114856
ANKYKX,44,48568,10435,323,190,4,3.77,48,0.1,1,1,1,1,1,142.0,0,0,0,1,0,0,0.29984573109055174
P9DETA,56,28491,8910,479,279,1,9.24,36,0.1,0,0,0,1,0,72.36,0,0,0,0,0,0,0.27506979862775766
53HAP4,40,61376,22794,361,143,4,13.08,36,0.12,3,1,1,1,0,439.09,0,0,1,1,0,0,0.47511349789185475
FZLH6W,66,43775,16350,591,413,2,19.37,48,0.1,1,0,0,0,0,191.56,0,1,0,0,0,0,0.3491288386519127
FYDFWR,53,84137,17813,385,265,1,5.12,36,0.1,2,0,1,0,0,143.46,0,0,0,0,0,0,0.27693718242680027
2H02DP,61,59652,20673,301,283,3,18.7,12,0.39,2,0,1,0,0,370.67,1,0,0,1,0,1,0.48878777585191824
A6S5AJ,36,32222,19189,649,169,4,21.97,24,0.33,0,1,1,0,0,327.66,0,1,0,0,1,1,0.6185152145062945
0HUAH6,54,49571,43070,714,259,4,19.75,60,0.18,1,0,1,1,0,487.17,1,0,0,0,1,1,0.45946276141271697
U4VSE3,62,38140,16137,788,427,4,23.53,36,0.16,0,0,0,1,0,102.86,0,0,0,1,0,0,0.4252349875866557
5VLE9D,54,32972,10643,525,295,2,22.01,24,0.17,0,1,1,1,0,152.88,0,1,0,0,0,0,0.37898229256400656
BXRBCY,25,39375,5000,308,32,1,9.35,48,0.1,1,1,0,0,1,52.6,0,0,1,0,1,0,0.6229583581714572
F3385P,30,37787,12824,579,55,2,5.1,48,0.1,1,1,1,1,0,106.58,0,0,0,0,1,0,0.37150289076017173
7L5YPJ,48,37232,21689,673,245,4,22.41,24,0.27,0,0,1,1,0,240.93,1,0,0,0,0,1,0.5622717763725711
WV40XH,56,31696,16414,612,318,1,2.74,60,0.1,0,0,0,1,0,92.31,0,0,0,0,0,0,0.18751512159768227
YYFKA7,56,76567,47814,709,308,2,4.26,48,0.14,3,0,1,0,0,239.6,0,0,1,0,0,1,0.22431365349751398
EX07XS,33,43395,31600,642,114,2,12.59,36,0.24,1,0,1,1,0,312.09,0,0,0,0,0,1,0.47399163167552566
ZB6PZ5,44,36762,19531,498,241,1,20.58,24,0.25,0,1,0,1,0,260.48,0,1,0,1,0,0,0.4728713038084681
1F66TS,25,43099,10755,381,17,4,4.37,36,0.1,2,1,1,0,0,146.07,0,0,1,0,1,0,0.5410553953794764
LBAOPB,32,52523,9146,434,49,1,12.96,48,0.1,3,0,0,1,0,102.71,0,0,1,0,1,0,0.5566101616329918
FS0JO3,23,33422,6902,302,9,4,6.52,36,0.1,1,0,1,0,0,81.08,0,0,0,0,1,0,0.6215764057908737
K63BJA,23,24177,11306,825,0,3,6.22,12,0.45,1,0,0,1,0,49.76,1,0,0,0,1,1,0.5361647097517642
1NMNIV,35,43245,22518,416,115,1,16.5,60,0.11,2,0,1,0,0,363.39,0,0,1,0,0,0,0.6118012254750045
SET16F,63,59396,9136,317,560,1,6.87,48,0.1,0,0,1,0,0,71.35,0,0,1,0,0,0,0.24204613866759905
4EG95K,25,28344,16945,505,36,3,7.27,48,0.17,1,0,0,1,1,169.3,0,0,0,0,0,0,0.5437603728301356
GKJV94,21,22215,5000,606,42,1,14.08,24,0.11,0,1,1,0,0,37.87,0,1,0,0,1,0,0.5925038979537788
VGOS2Q,64,43769,10170,379,468,3,7.04,12,0.24,0,1,1,1,0,98.09,0,1,0,0,0,0,0.1591193028090684
WJJPF3,24,19906,5000,546,7,2,13.34,12,0.28,1,0,0,1,1,51.59,0,1,0,0,1,0,0.5788150977351206
M81TS1,43,64620,26867,838,180,3,24.52,24,0.22,2,0,0,1,0,182.38,0,1,0,0,0,1,0.5493293746220285
94X6QQ,55,50741,15320,374,376,4,11.8,12,0.3,0,1,1,1,0,223.04,0,0,0,0,0,1,0.3153497379252391
DHHRL4,48,51594,34250,583,263,3,14.2,36,0.24,1,0,1,0,0,455.24,0,0,0,0,0,1,0.4513207390239499
PRY0Y4,66,58382,23779,794,372,4,17.96,60,0.1,2,1,1,0,0,267.01,0,1,0,0,0,0,0.27339299714806387
0BLVA7,52,46023,10018,497,267,1,14.66,24,0.11,1,0,0,1,0,91.55,0,0,1,1,0,0,0.3850306365180297
M27KMS,62,47515,33428,649,416,2,23.41,48,0.19,1,0,0,0,1,343.4,0,0,1,1,0,1,0.4870905459166008
9FA3YO,43,38381,28444,557,214,2,12.74,36,0.26,1,1,0,1,0,345.1,0,1,0,0,0,1,0.36994790978957515
RVF69P,26,21585,23561,756,94,1,18.81,48,0.28,0,0,1,0,0,146.05,0,0,0,0,0,0,0.6638304969516293
6W0HLV,22,20133,5000,391,0,3,21.51,60,0.1,1,1,1,0,1,122.24,0,1,0,0,1,0,0.7481975348178747
CM2QVB,53,40370,16746,424,377,1,12.89,60,0.1,0,0,0,1,0,198.86,0,1,0,1,0,0,0.31455277850155644
88PWMU,24,30848,5000,755,0,3,14.91,60,0.1,2,0,1,0,0,36.59,0,1,0,0,1,0,0.6117761134005563
4ZQ0FW,29,25827,5000,394,57,1,8.6,24,0.1,1,0,0,1,0,36.55,0,1,0,0,1,0,0.4666399995197739
E8H0UH,38,73291,50215,792,132,2,2.28,12,0.55,2,0,1,1,0,249.63,1,0,0,0,1,1,0.294878836948292
2QERRU,68,38351,35301,797,433,1,12.99,60,0.21,0,0,1,0,0,223.24,0,0,0,0,0,1,0.21710808924521788
OMS37Y,20,30528,5000,554,0,1,6.51,24,0.1,1,0,0,1,0,27.95,1,0,0,0,1,0,0.5811310142593552
7NSA74,49,46314,24060,488,295,1,20.72,36,0.2,1,1,0,1,1,377.03,0,0,0,1,0,0,0.47663194501821876
JDJSQ5,42,44828,21496,689,161,3,11.87,12,0.5,2,1,0,0,0,213.75,1,0,0,0,1,1,0.5120362084289019
UPKVKZ,18,26440,7957,622,0,1,11.78,48,0.1,1,0,0,1,0,53.07,0,0,1,0,1,0,0.6343234032618603
PRMJTL,65,57190,35555,573,423,4,23.53,48,0.15,1,1,1,0,0,699.91,0,0,0,1,0,0,0.43264713291359874
9CXJ7F,28,43571,9006,578,54,1,8.38,36,0.1,2,1,1,0,0,77.97,0,1,0,0,1,0,0.4428142194204479
VOS6VO,22,16000,5000,749,28,3,23.22,36,0.11,0,1,0,1,0,39.69,0,0,0,0,1,0,0.7394547928492335
Y8ORLS,46,34046,25716,455,253,2,19.59,12,0.55,0,0,0,1,0,417.66,0,0,1,0,0,1,0.5426233933490389
QWR7FG,27,43708,26526,703,0,3,11.14,24,0.28,3,0,0,0,0,159.56,0,1,0,0,0,1,0.5721216967987648
R6SG4R,45,44199,15981,348,168,4,3.86,24,0.18,2,1,1,0,0,192.62,0,1,0,0,0,0,0.3078549337186465
62GSHB,37,46841,20409,371,157,1,10.2,48,0.12,1,0,0,1,0,181.59,0,0,0,0,1,0,0.4685030030815631
8F2DCP,53,36441,18399,832,327,3,21.83,48,0.14,0,1,0,1,0,131.27,0,1,0,0,0,0,0.39253032335818955
VQVHX4,67,40486,6011,349,482,3,11.87,60,0.1,1,1,1,0,0,102.84,1,0,0,0,0,0,0.3072956403535815
9JP3PU,30,44038,20781,629,18,3,21.79,24,0.25,3,1,1,0,0,310.36,0,1,0,0,0,1,0.6556480224840782
CJG2SQ,31,40142,14255,556,72,3,21.09,24,0.19,2,0,0,1,0,157.56,0,0,0,0,0,0,0.689081580126594
8HNQFP,41,72757,12595,344,128,4,24.04,12,0.15,3,0,1,1,0,190.17,1,0,0,0,0,0,0.6963022660055842
86IT8C,29,49303,23294,634,47,2,3.23,48,0.11,2,1,1,0,0,180.48,1,0,0,0,1,0,0.4497569478560214
C803HJ,65,58023,37537,747,386,1,14.29,60,0.14,1,0,1,1,0,259.25,0,1,0,0,0,1,0.1823615486798057
1L2HRM,37,36712,31940,537,196,4,15.18,36,0.29,0,1,0,1,0,590.96,0,1,0,0,1,1,0.4973296744440282
37CEXL,62,32657,25392,797,384,3,24.49,12,0.55,0,0,0,0,0,196.63,1,0,0,0,0,1,0.534409536865868
MVXLMN,64,51748,29614,505,344,1,14.6,12,0.55,1,0,1,1,0,460.34,0,0,0,1,0,1,0.24534055860106704
JL99IF,47,25704,7696,578,272,4,22.17,12,0.27,0,1,0,1,0,106.75,1,0,0,0,0,0,0.5977368316511954
QR90RZ,31,30610,6222,361,70,2,3.12,48,0.1,1,0,1,0,0,56.19,1,0,0,0,0,0,0.4989764762795632
U9ANEC,27,24581,6357,330,108,4,10.33,24,0.12,0,0,0,1,0,62.63,0,0,0,0,1,0,0.6155187286248274
38W9LX,53,29359,15266,645,297,4,19.6,48,0.14,0,1,0,0,0,206.43,0,0,1,0,0,0,0.5214108420218695
1Q24X5,55,79482,25645,512,243,3,12.62,24,0.17,3,1,0,0,0,360.99,0,1,0,0,0,1,0.3466162322748156
22X8I0,26,28544,13748,635,31,1,12.19,12,0.49,1,1,1,0,0,138.48,1,0,0,0,1,1,0.600684580513004
NQCXJM,33,40498,20361,656,97,1,11.35,48,0.14,2,0,1,1,0,121.33,1,0,0,0,0,0,0.48176197092032746
TU5ZQB,48,34356,21688,779,264,2,8.32,12,0.55,0,1,1,0,0,134.59,1,0,0,0,0,1,0.33431525480760854
96FPUH,43,31988,10041,388,173,1,10.1,48,0.1,1,1,1,0,0,110.81,0,1,0,0,0,0,0.36537015765773845
HU63BM,48,38143,21492,827,229,2,8.43,48,0.12,0,1,1,1,0,107.45,0,1,0,1,0,0,0.20709768783168073
JNXAIJ,39,28123,26285,814,200,3,2.19,48,0.23,0,0,0,1,0,113.62,0,1,0,0,0,0,0.25792726817246564
N0R4BN,51,50724,21464,837,285,1,9.27,48,0.1,1,0,1,0,0,87.03,1,0,0,1,0,0,0.3217333366160129
ZVNCLW,35,40331,9381,415,82,3,20.48,36,0.1,2,1,0,1,0,163.28,0,0,0,0,0,0,0.6462024795847525
J953IR,18,16000,5511,845,0,2,11.06,60,0.1,0,1,0,0,0,29.41,0,1,0,0,1,0,0.5918903786161102
K5PM4Z,65,37862,12909,453,363,4,18.67,60,0.1,0,0,0,0,1,252.44,1,0,0,0,0,0,0.48891015336382854
CVJ40Y,21,22989,5048,710,58,4,24.05,36,0.1,0,0,0,0,1,39.55,1,0,0,0,1,0,0.8539719544449431
RTC6LB,53,63017,41600,847,265,1,9.55,48,0.17,1,1,0,0,1,175.22,0,1,0,0,0,1,0.2499104011995909
55GAL1,35,36640,16545,805,88,4,12.25,24,0.25,1,1,1,0,0,125.65,1,0,0,0,1,1,0.5402850295709738
A9GYPP,53,34374,20106,694,342,3,4.04,12,0.51,0,1,1,0,0,169.44,0,0,1,0,0,1,0.23572567902402766
RDI6PS,69,76782,41240,805,460,2,9.48,60,0.1,3,0,0,0,0,203.37,0,0,1,0,0,1,0.21594194918692544
KHFCCR,48,32388,18475,808,344,2,11.95,24,0.29,0,1,1,0,0,92.25,0,1,0,0,0,1,0.30210955585700017
EF8JIL,29,42495,16631,831,27,3,18.89,12,0.37,3,0,0,1,0,110.9,0,0,0,0,1,1,0.6332012965536199
2SK7G9,51,35707,12307,672,352,4,9.37,60,0.1,0,1,0,1,0,113.33,0,0,1,0,0,0,0.3164583357510494
5C2R0N,28,33947,14558,330,34,2,4.68,48,0.1,2,1,1,1,0,157.11,0,1,0,0,1,0,0.3779248926702919
IQ7712,18,18562,5000,476,18,4,13.77,36,0.1,0,1,0,1,1,76.85,0,0,0,0,1,0,0.6968455598464388
WYLM7G,68,54288,23198,471,351,4,13.25,24,0.23,3,1,1,0,0,478.73,0,1,0,1,0,1,0.2382666993928376
75WGFP,18,20763,5000,625,0,2,7.75,12,0.21,1,1,1,1,0,32.92,0,0,1,0,1,0,0.5213300068429564
GW9PZI,34,37913,19432,419,123,3,6.33,12,0.44,1,1,0,0,0,223.4,0,1,0,0,0,1,0.45158932967954796
HNLZ53,27,19859,14594,745,82,2,20.1,36,0.23,0,0,0,1,0,101.72,1,0,0,0,0,0,0.706022445924812
